Date,Time,0516-IBLC-02-0101,0403-CIRS-02-0203,0403-CIRS-02-0202,0516-IBLC-01-0182,0277-AERL-04-0403,0277-AERL-04-0403
16-03-16,5:15:00,0,0,0,0,0,6
16-03-16,5:20:00,0,0,0,0,0,5
16-03-16,5:25:00,0,0,0,0,0,6
16-03-16,5:30:00,0,0,0,0,0,6
16-03-16,5:35:00,0,0,0,0,0,6
16-03-16,5:40:00,0,0,0,0,0,5
16-03-16,5:45:00,0,0,0,0,0,6
16-03-16,5:50:00,0,0,0,0,0,5
16-03-16,5:55:00,0,0,0,0,0,6
16-03-16,6:00:00,1,0,0,0,0,5
16-03-16,6:05:00,1,0,0,0,0,4
16-03-16,6:10:00,1,0,0,0,0,4
16-03-16,6:15:00,1,0,0,0,0,3
16-03-16,6:20:00,0,0,0,1,0,3
16-03-16,6:25:00,0,0,0,0,1,4
16-03-16,6:30:00,0,0,0,0,0,5
16-03-16,6:35:00,0,0,0,0,1,6
16-03-16,6:40:00,0,0,0,0,3,6
16-03-16,6:45:00,0,1,0,0,3,5
16-03-16,6:50:00,0,0,0,0,1,5
16-03-16,6:55:00,0,0,0,0,1,5
16-03-16,7:00:00,2,1,0,1,2,5
16-03-16,7:05:00,2,0,0,1,1,5
16-03-16,7:10:00,1,0,0,1,2,5
16-03-16,7:15:00,1,0,0,2,4,4
16-03-16,7:20:00,1,0,0,2,3,4
16-03-16,7:25:00,1,1,0,2,2,5
16-03-16,7:30:00,1,0,0,2,3,5
16-03-16,7:35:00,2,0,0,1,5,5
16-03-16,7:40:00,1,1,0,1,5,5
16-03-16,7:45:00,5,0,0,2,7,4
16-03-16,7:50:00,4,0,0,3,8,7
16-03-16,7:55:00,2,0,1,3,6,5
16-03-16,8:00:00,6,2,1,3,6,5
16-03-16,8:05:00,6,2,0,3,6,7
16-03-16,8:10:00,5,2,0,3,10,7
16-03-16,8:15:00,5,3,0,5,11,9
16-03-16,8:20:00,6,3,0,6,7,9
16-03-16,8:25:00,11,2,1,6,9,8
16-03-16,8:30:00,14,4,0,6,10,13
16-03-16,8:35:00,22,4,0,8,11,13
16-03-16,8:40:00,15,2,0,8,13,18
16-03-16,8:45:00,9,2,0,14,18,18
16-03-16,8:50:00,14,2,0,19,18,16
16-03-16,8:55:00,13,7,0,29,24,18
16-03-16,9:00:00,13,6,0,64,37,18
16-03-16,9:05:00,20,4,0,85,47,19
16-03-16,9:10:00,20,4,0,95,53,20
16-03-16,9:15:00,20,1,0,97,46,23
16-03-16,9:20:00,16,1,0,91,48,23
16-03-16,9:25:00,21,3,0,98,47,29
16-03-16,9:30:00,22,6,0,100,56,31
16-03-16,9:35:00,18,9,0,95,66,34
16-03-16,9:40:00,13,3,0,95,70,35
16-03-16,9:45:00,10,2,0,93,72,39
16-03-16,9:50:00,14,3,0,79,61,45
16-03-16,9:55:00,14,3,0,87,52,42
16-03-16,10:00:00,9,0,0,92,65,43
16-03-16,10:05:00,11,5,0,88,69,49
16-03-16,10:10:00,11,4,0,79,73,44
16-03-16,10:15:00,11,3,0,77,72,47
16-03-16,10:20:00,11,6,0,73,79,48
16-03-16,10:25:00,14,7,0,75,80,55
16-03-16,10:30:00,11,4,0,74,84,54
16-03-16,10:35:00,10,2,0,71,82,58
16-03-16,10:40:00,11,2,0,75,88,62
16-03-16,10:45:00,10,3,0,67,84,60
16-03-16,10:50:00,10,7,0,60,93,64
16-03-16,10:55:00,23,13,1,38,94,67
16-03-16,11:00:00,18,11,1,72,107,57
16-03-16,11:05:00,17,9,1,94,109,67
16-03-16,11:10:00,12,1,1,107,112,58
16-03-16,11:15:00,16,4,0,105,111,60
16-03-16,11:20:00,14,4,0,111,122,58
16-03-16,11:25:00,16,4,0,115,122,62
16-03-16,11:30:00,9,3,0,111,117,57
16-03-16,11:35:00,6,0,0,111,117,66
16-03-16,11:40:00,15,2,0,111,115,54
16-03-16,11:45:00,10,1,0,112,109,55
16-03-16,11:50:00,17,4,0,107,107,54
16-03-16,11:55:00,24,2,0,58,79,60
16-03-16,12:00:00,19,6,0,68,71,53
16-03-16,12:05:00,20,6,0,88,61,49
16-03-16,12:10:00,20,1,0,86,55,49
16-03-16,12:15:00,15,4,0,91,61,55
16-03-16,12:20:00,16,4,0,96,65,51
16-03-16,12:25:00,17,2,1,97,76,53
16-03-16,12:30:00,14,1,1,95,79,55
16-03-16,12:35:00,13,4,1,95,83,57
16-03-16,12:40:00,16,2,1,94,80,49
16-03-16,12:45:00,14,3,1,100,83,49
16-03-16,12:50:00,19,3,1,93,94,51
16-03-16,12:55:00,31,4,1,60,89,57
16-03-16,13:00:00,16,2,0,101,99,52
16-03-16,13:05:00,14,4,0,120,121,43
16-03-16,13:10:00,16,5,0,120,121,45
16-03-16,13:15:00,10,2,0,118,126,47
16-03-16,13:20:00,15,0,0,119,115,51
16-03-16,13:25:00,15,1,0,119,122,45
16-03-16,13:30:00,18,1,0,117,112,49
16-03-16,13:35:00,19,3,1,111,115,54
16-03-16,13:40:00,13,3,1,110,112,50
16-03-16,13:45:00,10,3,0,113,126,55
16-03-16,13:50:00,16,3,0,111,113,54
16-03-16,13:55:00,18,7,0,42,112,63
16-03-16,14:00:00,13,7,0,37,124,53
16-03-16,14:05:00,13,4,0,25,137,55
16-03-16,14:10:00,15,0,0,21,129,60
16-03-16,14:15:00,14,4,0,19,130,61
16-03-16,14:20:00,18,4,0,17,129,59
16-03-16,14:25:00,17,4,0,15,133,60
16-03-16,14:30:00,11,4,0,17,133,61
16-03-16,14:35:00,14,8,0,15,132,72
16-03-16,14:40:00,12,9,0,19,130,72
16-03-16,14:45:00,17,7,0,18,119,77
16-03-16,14:50:00,13,5,0,18,101,67
16-03-16,14:55:00,0,0,0,0,0,0
16-03-16,15:00:00,17,9,0,39,108,61
16-03-16,15:05:00,15,2,0,74,119,49
16-03-16,15:10:00,16,5,0,87,112,53
16-03-16,15:15:00,18,3,0,93,116,51
16-03-16,15:20:00,18,3,0,93,105,53
16-03-16,15:25:00,14,0,0,96,105,49
16-03-16,15:30:00,13,1,0,100,106,51
16-03-16,15:35:00,13,1,1,103,104,45
16-03-16,15:40:00,18,5,0,102,107,47
16-03-16,15:45:00,27,2,1,108,104,51
16-03-16,15:50:00,18,2,2,105,115,51
16-03-16,15:55:00,24,1,1,102,108,50
16-03-16,16:00:00,22,4,1,100,97,40
16-03-16,16:05:00,13,2,0,100,104,33
16-03-16,16:10:00,7,1,0,99,103,27
16-03-16,16:15:00,11,3,0,101,101,31
16-03-16,16:20:00,12,5,0,102,90,29
16-03-16,16:25:00,9,3,0,77,95,34
16-03-16,16:30:00,0,0,0,0,0,0
16-03-16,16:35:00,11,3,1,47,86,32
16-03-16,16:40:00,12,5,1,45,77,26
16-03-16,16:45:00,7,5,0,43,72,27
16-03-16,16:50:00,14,0,1,33,75,27
16-03-16,16:55:00,18,5,0,28,60,29
16-03-16,17:00:00,18,2,0,24,62,31
16-03-16,17:05:00,15,1,0,19,48,24
16-03-16,17:10:00,13,0,0,15,51,23
16-03-16,17:15:00,13,0,0,13,52,19
16-03-16,17:20:00,15,2,0,8,48,16
16-03-16,17:25:00,16,2,0,9,59,13
16-03-16,17:30:00,0,0,0,0,0,0
16-03-16,17:35:00,17,3,0,10,84,14
16-03-16,17:40:00,11,2,0,10,79,18
16-03-16,17:45:00,12,3,0,12,82,20
16-03-16,17:50:00,11,2,0,24,82,17
16-03-16,17:55:00,10,3,0,38,90,14
16-03-16,18:00:00,10,3,0,65,88,18
16-03-16,18:05:00,10,2,0,89,81,15
16-03-16,18:10:00,10,3,0,88,78,16
16-03-16,18:15:00,10,4,0,91,90,15
16-03-16,18:20:00,11,3,0,91,89,13
16-03-16,18:25:00,12,2,0,89,86,13
16-03-16,18:30:00,7,2,0,95,85,9
16-03-16,18:35:00,9,2,0,92,88,11
16-03-16,18:40:00,8,2,0,97,89,13
16-03-16,18:45:00,10,2,0,99,91,10
16-03-16,18:50:00,10,2,0,100,89,10
16-03-16,18:55:00,11,2,0,97,97,13
16-03-16,19:00:00,9,2,0,91,95,10
16-03-16,19:05:00,8,2,0,97,76,9
16-03-16,19:10:00,5,2,0,96,66,7
16-03-16,19:15:00,4,3,0,83,67,10
16-03-16,19:20:00,8,1,0,60,64,4
16-03-16,19:25:00,7,2,0,54,67,5
16-03-16,19:30:00,11,2,0,39,64,6
16-03-16,19:35:00,7,2,0,34,65,11
16-03-16,19:40:00,9,2,0,29,71,11
16-03-16,19:45:00,6,1,0,28,64,10
16-03-16,19:50:00,7,3,0,26,72,9
16-03-16,19:55:00,11,1,0,22,68,12
16-03-16,20:00:00,9,1,0,18,58,13
16-03-16,20:05:00,7,1,0,17,59,15
16-03-16,20:10:00,7,0,0,14,50,11
16-03-16,20:15:00,6,0,0,13,54,12
16-03-16,20:20:00,5,1,0,12,53,8
16-03-16,20:25:00,4,0,0,13,52,10
16-03-16,20:30:00,4,0,0,13,53,8
16-03-16,20:35:00,8,0,0,12,49,11
16-03-16,20:40:00,5,0,0,20,50,9
16-03-16,20:45:00,4,0,0,26,52,8
16-03-16,20:50:00,7,0,0,26,49,9
16-03-16,20:55:00,5,0,0,18,46,9
16-03-16,21:00:00,3,1,0,18,53,10
16-03-16,21:05:00,4,0,0,20,47,11
16-03-16,21:10:00,6,0,0,16,48,10
16-03-16,21:15:00,4,0,0,14,49,12
16-03-16,21:20:00,3,0,0,15,53,11
16-03-16,21:25:00,3,0,0,14,46,10
16-03-16,21:30:00,5,0,0,15,43,13
16-03-16,21:35:00,6,0,0,6,46,12
16-03-16,21:40:00,5,0,0,6,46,12
16-03-16,21:45:00,4,0,0,5,45,9
16-03-16,21:50:00,7,0,0,5,47,10
16-03-16,21:55:00,6,0,0,5,48,10
16-03-16,22:00:00,8,0,0,4,43,10
16-03-16,22:05:00,9,0,0,5,36,12
16-03-16,22:10:00,9,0,0,6,33,13
16-03-16,22:15:00,7,0,0,5,37,11
16-03-16,22:20:00,5,0,0,5,38,9
16-03-16,22:25:00,5,0,0,5,36,11
16-03-16,22:30:00,4,0,0,5,33,10
16-03-16,22:35:00,4,0,0,6,32,9
16-03-16,22:40:00,4,0,0,6,29,10
16-03-16,22:45:00,3,0,0,3,31,12
16-03-16,22:50:00,3,0,0,3,29,12
16-03-16,22:55:00,2,0,0,3,27,9
16-03-16,23:00:00,3,0,0,2,29,10
16-03-16,23:05:00,3,0,0,3,24,11
16-03-16,23:10:00,1,0,0,3,25,12
16-03-16,23:15:00,2,0,0,4,25,9
16-03-16,23:20:00,2,0,0,4,28,9
16-03-16,23:25:00,2,0,0,4,28,9
16-03-16,23:30:00,1,0,0,5,21,9
16-03-16,23:35:00,1,0,0,5,22,10
16-03-16,23:40:00,2,0,0,5,22,9
16-03-16,23:45:00,2,0,0,5,25,8
16-03-16,23:50:00,1,0,0,4,23,6
16-03-16,23:55:00,1,0,0,5,25,4
16-03-17,0:00:00,1,0,0,5,16,17
16-03-17,0:05:00,2,0,0,6,16,16
16-03-17,0:10:00,1,0,0,6,13,5
16-03-17,0:15:00,2,0,0,5,18,6
16-03-17,0:20:00,2,0,0,5,14,5
16-03-17,0:25:00,2,0,0,5,13,3
16-03-17,0:30:00,1,0,0,5,13,3
16-03-17,0:35:00,1,0,0,5,12,4
16-03-17,0:40:00,1,0,0,5,12,5
16-03-17,0:45:00,1,0,0,5,11,5
16-03-17,0:50:00,1,0,0,3,9,5
16-03-17,0:55:00,1,0,0,1,11,4
16-03-17,1:00:00,1,0,0,2,8,5
16-03-17,1:05:00,1,0,0,2,3,5
16-03-17,1:10:00,1,0,0,1,2,6
16-03-17,1:15:00,1,0,0,0,2,5
16-03-17,1:20:00,1,0,0,0,0,5
16-03-17,1:25:00,1,0,0,0,0,4
16-03-17,1:30:00,1,0,0,0,0,3
16-03-17,1:35:00,0,0,0,0,0,4
16-03-17,1:40:00,0,0,0,0,0,5
16-03-17,1:45:00,0,0,0,0,0,4
16-03-17,1:50:00,0,0,0,0,0,4
16-03-17,1:55:00,0,0,0,0,0,4
16-03-17,2:00:00,0,0,0,0,0,4
16-03-17,2:05:00,2,0,0,0,0,5
16-03-17,2:10:00,0,0,0,0,1,4
16-03-17,2:15:00,0,0,0,0,0,4
16-03-17,2:20:00,0,0,0,1,0,4
16-03-17,2:25:00,0,0,0,0,0,4
16-03-17,2:30:00,0,0,0,0,0,4
16-03-17,2:35:00,0,0,0,0,0,4
16-03-17,2:40:00,0,0,0,0,0,4
16-03-17,2:45:00,1,0,0,0,0,5
16-03-17,2:50:00,0,0,0,0,1,5
16-03-17,2:55:00,0,0,0,0,1,5
16-03-17,3:00:00,1,0,0,0,1,6
16-03-17,3:05:00,0,0,0,0,1,4
16-03-17,3:10:00,0,0,0,0,1,5
16-03-17,3:15:00,0,0,0,0,0,5
16-03-17,3:20:00,0,0,0,0,0,5
16-03-17,3:25:00,0,0,0,0,0,5
16-03-17,3:30:00,0,0,0,0,0,4
16-03-17,3:35:00,0,0,0,0,0,4
16-03-17,3:40:00,0,0,0,0,0,4
16-03-17,3:45:00,0,0,0,0,0,4
16-03-17,3:50:00,0,0,0,0,0,5
16-03-17,3:55:00,0,0,0,0,0,3
16-03-17,4:00:00,0,0,0,0,0,2
16-03-17,4:05:00,0,0,0,0,0,5
16-03-17,4:10:00,0,0,0,0,0,5
16-03-17,4:15:00,0,0,0,0,0,4
16-03-17,4:20:00,0,0,0,0,1,4
16-03-17,4:25:00,0,0,0,0,1,4
16-03-17,4:30:00,0,0,0,0,2,3
16-03-17,4:35:00,0,0,0,0,0,4
16-03-17,4:40:00,0,0,0,0,0,6
16-03-17,4:45:00,0,0,0,0,0,4
16-03-17,4:50:00,0,0,0,0,1,4
16-03-17,4:55:00,0,0,0,0,1,3
16-03-17,5:00:00,0,0,0,0,1,4
16-03-17,5:05:00,0,0,0,0,1,4
16-03-17,5:10:00,0,0,0,0,0,4
16-03-17,5:15:00,0,0,0,0,0,4
16-03-17,5:20:00,0,0,0,0,0,4
16-03-17,5:25:00,0,0,0,0,0,4
16-03-17,5:30:00,0,0,0,0,0,4
16-03-17,5:35:00,0,0,0,0,0,3
16-03-17,5:40:00,0,0,0,1,0,4
16-03-17,5:45:00,0,0,0,1,0,5
16-03-17,5:50:00,0,0,0,1,0,4
16-03-17,5:55:00,0,0,0,1,0,3
16-03-17,6:00:00,0,0,0,1,0,4
16-03-17,6:05:00,0,0,0,0,0,5
16-03-17,6:10:00,0,0,0,0,0,5
16-03-17,6:15:00,0,0,0,0,1,4
16-03-17,6:20:00,0,0,0,0,1,4
16-03-17,6:25:00,1,0,0,0,1,4
16-03-17,6:30:00,2,0,0,0,1,4
16-03-17,6:35:00,1,0,0,0,2,3
16-03-17,6:40:00,0,0,0,0,1,5
16-03-17,6:45:00,0,0,0,0,1,6
16-03-17,6:50:00,0,1,0,0,1,4
16-03-17,6:55:00,0,0,0,0,1,3
16-03-17,7:00:00,1,0,0,0,1,4
16-03-17,7:05:00,0,0,0,2,0,4
16-03-17,7:10:00,0,0,0,2,0,4
16-03-17,7:15:00,1,0,0,1,0,5
16-03-17,7:20:00,0,0,0,2,0,5
16-03-17,7:25:00,0,1,0,2,0,5
16-03-17,7:30:00,1,0,0,6,1,5
16-03-17,7:35:00,0,2,0,5,2,6
16-03-17,7:40:00,1,0,0,15,0,5
16-03-17,7:45:00,2,0,0,23,2,5
16-03-17,7:50:00,3,0,0,40,1,5
16-03-17,7:55:00,2,0,0,57,1,6
16-03-17,8:00:00,2,0,0,81,2,6
16-03-17,8:05:00,1,1,0,103,1,6
16-03-17,8:10:00,1,0,0,116,3,7
16-03-17,8:15:00,3,1,0,121,2,4
16-03-17,8:20:00,4,2,0,126,6,7
16-03-17,8:25:00,10,2,0,127,3,6
16-03-17,8:30:00,5,1,0,123,7,7
16-03-17,8:35:00,4,2,0,126,6,7
16-03-17,8:40:00,8,4,0,127,5,10
16-03-17,8:45:00,3,4,0,127,8,8
16-03-17,8:50:00,2,1,0,128,10,8
16-03-17,8:55:00,4,4,0,128,13,10
16-03-17,9:00:00,2,4,0,124,16,11
16-03-17,9:05:00,5,4,0,120,20,11
16-03-17,9:10:00,9,5,0,122,19,12
16-03-17,9:15:00,9,2,0,67,25,16
16-03-17,9:20:00,5,1,0,42,27,17
16-03-17,9:25:00,7,4,0,49,30,20
16-03-17,9:30:00,11,4,0,45,29,24
16-03-17,9:35:00,12,8,0,67,33,24
16-03-17,9:40:00,9,7,0,84,42,24
16-03-17,9:45:00,7,5,0,88,43,24
16-03-17,9:50:00,10,5,0,100,45,26
16-03-17,9:55:00,7,8,0,104,47,28
16-03-17,10:00:00,4,4,0,103,59,24
16-03-17,10:05:00,4,4,0,105,66,28
16-03-17,10:10:00,7,7,0,104,62,25
16-03-17,10:15:00,6,1,0,113,78,27
16-03-17,10:20:00,3,1,0,111,77,31
16-03-17,10:25:00,7,4,0,110,84,34
16-03-17,10:30:00,8,4,0,112,76,30
16-03-17,10:35:00,3,4,0,106,78,34
16-03-17,10:40:00,7,1,0,106,75,34
16-03-17,10:45:00,9,2,0,106,79,34
16-03-17,10:50:00,11,4,0,75,90,38
16-03-17,10:55:00,17,5,0,74,71,40
16-03-17,11:00:00,14,7,0,117,89,34
16-03-17,11:05:00,13,5,0,124,101,30
16-03-17,11:10:00,7,7,0,128,97,32
16-03-17,11:15:00,9,4,0,134,106,33
16-03-17,11:20:00,14,1,0,131,97,38
16-03-17,11:25:00,12,1,0,132,104,35
16-03-17,11:30:00,10,4,0,124,106,32
16-03-17,11:35:00,11,4,0,131,109,34
16-03-17,11:40:00,10,2,0,135,108,36
16-03-17,11:45:00,12,2,0,137,118,34
16-03-17,11:50:00,12,3,0,137,116,38
16-03-17,11:55:00,10,4,0,137,122,41
16-03-17,12:00:00,12,2,0,65,130,45
16-03-17,12:05:00,18,8,0,30,126,47
16-03-17,12:10:00,16,8,0,27,117,48
16-03-17,12:15:00,16,4,0,28,114,51
16-03-17,12:20:00,23,6,0,20,105,50
16-03-17,12:25:00,20,4,0,20,105,45
16-03-17,12:30:00,17,7,0,15,105,42
16-03-17,12:35:00,17,4,0,17,118,44
16-03-17,12:40:00,18,6,0,18,114,42
16-03-17,12:45:00,18,5,0,16,116,49
16-03-17,12:50:00,17,4,0,22,119,44
16-03-17,12:55:00,18,5,0,23,116,47
16-03-17,13:00:00,20,2,0,21,122,47
16-03-17,13:05:00,14,0,0,23,115,57
16-03-17,13:10:00,9,1,0,23,97,56
16-03-17,13:15:00,8,1,0,22,97,43
16-03-17,13:20:00,10,1,0,24,93,46
16-03-17,13:25:00,17,2,0,25,96,47
16-03-17,13:30:00,13,3,0,27,97,51
16-03-17,13:35:00,15,4,0,23,100,55
16-03-17,13:40:00,18,7,0,19,103,57
16-03-17,13:45:00,17,7,0,18,109,62
16-03-17,13:50:00,14,4,0,15,97,59
16-03-17,13:55:00,22,4,0,20,82,54
16-03-17,14:00:00,23,4,0,30,105,57
16-03-17,14:05:00,19,7,0,55,110,59
16-03-17,14:10:00,18,5,0,88,99,55
16-03-17,14:15:00,13,6,0,93,101,53
16-03-17,14:20:00,15,2,0,101,103,54
16-03-17,14:25:00,12,4,0,107,106,47
16-03-17,14:30:00,11,3,0,101,103,48
16-03-17,14:35:00,15,3,0,108,101,43
16-03-17,14:40:00,14,7,0,108,101,44
16-03-17,14:45:00,12,5,0,110,96,42
16-03-17,14:50:00,10,1,0,111,104,41
16-03-17,14:55:00,16,5,0,120,89,41
16-03-17,15:00:00,15,6,0,117,101,50
16-03-17,15:05:00,16,5,0,119,100,46
16-03-17,15:10:00,13,4,0,117,100,47
16-03-17,15:15:00,14,1,0,120,106,47
16-03-17,15:20:00,19,2,0,120,110,42
16-03-17,15:25:00,22,2,0,21,112,39
16-03-17,15:30:00,24,4,0,10,108,40
16-03-17,15:35:00,18,5,0,7,103,41
16-03-17,15:40:00,19,2,0,10,94,48
16-03-17,15:45:00,18,3,0,11,88,46
16-03-17,15:50:00,16,1,0,10,84,45
16-03-17,15:55:00,14,0,0,9,64,53
16-03-17,16:00:00,14,4,0,9,59,55
16-03-17,16:05:00,9,4,0,6,54,44
16-03-17,16:10:00,12,3,0,6,59,45
16-03-17,16:15:00,14,1,0,5,61,42
16-03-17,16:20:00,9,5,0,5,56,48
16-03-17,16:25:00,9,8,0,5,54,52
16-03-17,16:30:00,8,1,0,6,60,47
16-03-17,16:35:00,9,1,0,4,55,50
16-03-17,16:40:00,9,4,1,7,58,54
16-03-17,16:45:00,20,5,0,7,67,49
16-03-17,16:50:00,19,5,0,8,66,49
16-03-17,16:55:00,28,4,0,9,61,47
16-03-17,17:00:00,27,5,0,14,64,38
16-03-17,17:05:00,19,1,0,14,71,38
16-03-17,17:10:00,10,2,0,12,63,36
16-03-17,17:15:00,18,3,0,14,65,33
16-03-17,17:20:00,16,2,0,12,59,29
16-03-17,17:25:00,18,1,0,17,64,25
16-03-17,17:30:00,17,1,0,22,69,23
16-03-17,17:35:00,12,0,0,20,66,23
16-03-17,17:40:00,13,1,0,18,69,26
16-03-17,17:45:00,20,0,0,23,70,25
16-03-17,17:50:00,21,0,0,21,76,27
16-03-17,17:55:00,18,1,0,21,84,27
16-03-17,18:00:00,13,0,0,21,86,23
16-03-17,18:05:00,14,0,0,17,88,23
16-03-17,18:10:00,12,0,0,17,84,20
16-03-17,18:15:00,12,0,0,18,84,16
16-03-17,18:20:00,16,1,0,17,90,18
16-03-17,18:25:00,18,2,0,13,83,16
16-03-17,18:30:00,16,2,0,15,83,15
16-03-17,18:35:00,17,1,0,17,80,15
16-03-17,18:40:00,20,1,0,16,73,16
16-03-17,18:45:00,20,1,0,14,78,15
16-03-17,18:50:00,16,1,0,16,81,15
16-03-17,18:55:00,20,1,0,18,81,14
16-03-17,19:00:00,16,1,0,16,86,14
16-03-17,19:05:00,17,1,0,16,85,13
16-03-17,19:10:00,13,0,0,16,83,14
16-03-17,19:15:00,11,0,0,20,79,9
16-03-17,19:20:00,10,0,0,21,79,12
16-03-17,19:25:00,9,0,0,20,81,9
16-03-17,19:30:00,9,0,0,21,75,11
16-03-17,19:35:00,13,2,0,18,77,8
16-03-17,19:40:00,13,0,0,20,74,8
16-03-17,19:45:00,14,0,0,20,77,8
16-03-17,19:50:00,14,0,0,19,76,9
16-03-17,19:55:00,12,0,0,21,77,11
16-03-17,20:00:00,12,0,0,26,82,8
16-03-17,20:05:00,14,0,0,25,76,9
16-03-17,20:10:00,13,0,0,23,77,7
16-03-17,20:15:00,12,0,0,19,74,6
16-03-17,20:20:00,12,1,0,20,67,7
16-03-17,20:25:00,11,0,0,21,62,7
16-03-17,20:30:00,12,0,0,23,55,8
16-03-17,20:35:00,10,0,0,21,59,7
16-03-17,20:40:00,7,0,0,21,59,9
16-03-17,20:45:00,6,0,0,20,68,10
16-03-17,20:50:00,8,0,0,21,59,11
16-03-17,20:55:00,9,0,0,21,52,11
16-03-17,21:00:00,9,0,0,23,50,10
16-03-17,21:05:00,10,0,0,24,50,9
16-03-17,21:10:00,7,0,0,25,43,10
16-03-17,21:15:00,5,0,0,16,46,11
16-03-17,21:20:00,4,1,0,15,45,10
16-03-17,21:25:00,7,0,0,14,49,10
16-03-17,21:30:00,4,0,0,14,48,9
16-03-17,21:35:00,6,0,0,12,48,11
16-03-17,21:40:00,5,0,0,12,51,10
16-03-17,21:45:00,4,0,0,14,48,13
16-03-17,21:50:00,6,0,0,13,53,12
16-03-17,21:55:00,6,0,0,10,51,14
16-03-17,22:00:00,7,0,0,11,41,13
16-03-17,22:05:00,3,0,0,11,42,12
16-03-17,22:10:00,3,0,0,11,40,12
16-03-17,22:15:00,1,1,0,12,38,9
16-03-17,22:20:00,2,0,0,11,33,11
16-03-17,22:25:00,1,0,0,11,31,8
16-03-17,22:30:00,5,0,0,11,39,10
16-03-17,22:35:00,6,0,0,11,36,9
16-03-17,22:40:00,4,0,0,10,35,7
16-03-17,22:45:00,2,0,0,11,29,8
16-03-17,22:50:00,4,1,0,9,27,9
16-03-17,22:55:00,3,0,0,9,23,9
16-03-17,23:00:00,1,0,0,11,24,9
16-03-17,23:05:00,3,0,0,9,24,9
16-03-17,23:10:00,3,0,0,8,20,9
16-03-17,23:15:00,2,0,0,8,26,9
16-03-17,23:20:00,5,0,0,8,23,7
16-03-17,23:25:00,6,0,0,7,22,8
16-03-17,23:30:00,2,0,0,7,21,9
16-03-17,23:35:00,2,0,0,8,23,8
16-03-17,23:40:00,3,0,0,8,21,7
16-03-17,23:45:00,3,0,0,7,17,10
16-03-17,23:50:00,2,0,0,8,17,10
16-03-17,23:55:00,1,0,0,8,15,10
16-03-18,0:00:00,3,0,0,7,16,19
16-03-18,0:05:00,2,0,0,7,12,22
16-03-18,0:10:00,0,0,0,0,5,5
16-03-18,0:15:00,1,0,0,4,7,7
16-03-18,0:20:00,1,0,0,5,7,7
16-03-18,0:25:00,1,0,0,6,10,8
16-03-18,0:30:00,0,0,0,4,9,7
16-03-18,0:35:00,0,0,0,4,9,7
16-03-18,0:40:00,0,0,0,4,10,7
16-03-18,0:45:00,0,0,0,4,9,7
16-03-18,0:50:00,0,0,0,4,10,8
16-03-18,0:55:00,0,0,0,1,8,5
16-03-18,1:00:00,0,0,0,2,7,5
16-03-18,1:05:00,3,0,0,1,6,5
16-03-18,1:10:00,2,0,0,1,4,5
16-03-18,1:15:00,0,0,0,1,1,5
16-03-18,1:20:00,0,0,0,1,1,6
16-03-18,1:25:00,1,0,0,1,1,6
16-03-18,1:30:00,1,0,0,1,0,7
16-03-18,1:35:00,2,0,0,1,0,7
16-03-18,1:40:00,1,0,0,1,0,5
16-03-18,1:45:00,1,0,0,1,0,6
16-03-18,1:50:00,1,0,0,1,0,7
16-03-18,1:55:00,0,0,0,1,0,6
16-03-18,2:00:00,1,0,0,1,0,6
16-03-18,2:05:00,0,0,0,1,0,6
16-03-18,2:10:00,0,0,0,1,1,6
16-03-18,2:15:00,0,0,0,1,0,6
16-03-18,2:20:00,0,0,0,1,0,7
16-03-18,2:25:00,0,0,0,1,1,7
16-03-18,2:30:00,0,0,0,1,1,7
16-03-18,2:35:00,0,0,0,1,0,6
16-03-18,2:40:00,0,0,0,1,0,4
16-03-18,2:45:00,0,0,0,1,0,6
16-03-18,2:50:00,0,0,0,1,0,6
16-03-18,2:55:00,0,0,0,0,0,6
16-03-18,3:00:00,0,0,0,0,1,7
16-03-18,3:05:00,1,0,0,0,1,7
16-03-18,3:10:00,1,0,0,0,0,7
16-03-18,3:15:00,0,0,0,0,0,6
16-03-18,3:20:00,0,0,0,0,0,6
16-03-18,3:25:00,0,0,0,0,2,6
16-03-18,3:30:00,0,0,0,0,0,6
16-03-18,3:35:00,0,0,0,0,0,6
16-03-18,3:40:00,0,0,0,0,0,4
16-03-18,3:45:00,0,0,0,0,0,5
16-03-18,3:50:00,0,0,0,0,0,5
16-03-18,3:55:00,0,0,0,0,0,6
16-03-18,4:00:00,0,0,0,0,0,6
16-03-18,4:05:00,0,0,0,0,0,6
16-03-18,4:10:00,0,0,0,0,0,7
16-03-18,4:15:00,0,0,0,0,1,6
16-03-18,4:20:00,0,0,0,0,0,7
16-03-18,4:25:00,0,0,0,0,0,7
16-03-18,4:30:00,0,0,0,0,0,7
16-03-18,4:35:00,0,0,0,0,0,6
16-03-18,4:40:00,0,0,0,0,0,2
16-03-18,4:45:00,0,0,0,0,0,3
16-03-18,4:50:00,0,0,0,0,0,5
16-03-18,4:55:00,0,0,0,0,0,6
16-03-18,5:00:00,0,0,0,0,1,7
16-03-18,5:05:00,0,0,0,0,1,7
16-03-18,5:10:00,0,0,0,0,1,6
16-03-18,5:15:00,0,0,0,0,0,7
16-03-18,5:20:00,0,0,0,0,0,6
16-03-18,5:25:00,0,0,0,0,0,6
